Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 0-14, total",SP.POP.0014.TO,156951239,156285465,155554121,154811918,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 15-64, total",SP.POP.1564.TO,403957060,409134441,414159101,418995627,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population ages 65 and above, total",SP.POP.65UP.TO,45926300,47715333,49623521,51638103,..
Least developed countries: UN classification,LDC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.2848267148799,40.0133552680666,39.72880685502,39.4333624818523,..
Least developed countries: UN classification,LDC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.2418661161947,56.4885723066585,56.7516402336687,57.0263884122303,..
Least developed countries: UN classification,LDC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.47330716892536,3.49807242527486,3.51955291131131,3.5402491059174,..
Least developed countries: UN classification,LDC,"Population ages 0-14, total",SP.POP.0014.TO,379128649,385528696,391866559,398139366,..
Least developed countries: UN classification,LDC,"Population ages 15-64, total",SP.POP.1564.TO,529303573,544267426,559771909,575767541,..
Least developed countries: UN classification,LDC,"Population ages 65 and above, total",SP.POP.65UP.TO,32687996,33703928,34715238,35744163,..
Low & middle income,LMY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.0466547184973,27.8842823502521,27.7196079625613,27.5525934775662,..
Low & middle income,LMY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.4211487765115,65.3935076829145,65.346441121627,65.2907552918608,..
Low & middle income,LMY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.53219650499128,6.72220996683338,6.9339509158117,7.15665123057303,..
Low & middle income,LMY,"Population ages 0-14, total",SP.POP.0014.TO,1724087192,1735999460,1747588456,1758379843,..
Low & middle income,LMY,"Population ages 15-64, total",SP.POP.1564.TO,4021576402,4071221670,4119779978,4166792797,..
Low & middle income,LMY,"Population ages 65 and above, total",SP.POP.65UP.TO,401547936,418506479,437152376,456730553,..
Low income,LIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.6661488175132,42.4238044814648,42.1650517626487,41.889102108131,..
Low income,LIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.068082594879,54.2984054002432,54.5501386076858,54.8197262388979,..
Low income,LIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.26576858760784,3.27779011829197,3.28480962966545,3.29117165297115,..
Low income,LIC,"Population ages 0-14, total",SP.POP.0014.TO,278782838,284289289,289863448,295492983,..
Low income,LIC,"Population ages 15-64, total",SP.POP.1564.TO,353283667,363863058,375004672,386707843,..
Low income,LIC,"Population ages 65 and above, total",SP.POP.65UP.TO,21338702,21965040,22581406,23216497,..
Lower middle income,LMC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.0622783635784,30.7658636960663,30.4727378455169,30.1797351903036,..
Lower middle income,LMC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.7776756225393,63.9586263814986,64.1281671054376,64.290849336516,..
Lower middle income,LMC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.16004601388228,5.27550992243511,5.39909504904547,5.52941547318043,..
Lower middle income,LMC,"Population ages 0-14, total",SP.POP.0014.TO,900202982,904464341,908520485,912304776,..
Lower middle income,LMC,"Population ages 15-64, total",SP.POP.1564.TO,1848314317,1880275413,1911930378,1943451409,..
Lower middle income,LMC,"Population ages 65 and above, total",SP.POP.65UP.TO,149541149,155091065,160969731,167148984,..
Middle East & North Africa,MEA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.8638063372085,29.9105573572079,29.9121398428777,29.8862621557125,..
Middle East & North Africa,MEA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.2651408760941,65.1300994271401,65.0236324462123,64.9315764883162,..
Middle East & North Africa,MEA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.87105278669736,4.95934321565203,5.06422771091005,5.18216135597133,..
Middle East & North Africa,MEA,"Population ages 0-14, total",SP.POP.0014.TO,127166588,129691467,131988884,134163274,..
Middle East & North Africa,MEA,"Population ages 15-64, total",SP.POP.1564.TO,277913178,282402564,286920180,291486197,..
Middle East & North Africa,MEA,"Population ages 65 and above, total",SP.POP.65UP.TO,20742003,21503594,22346170,23263387,..
Middle East & North Africa (excluding high income),MNA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.0159167227603,31.0957614876358,31.1220052131885,31.1110443058753,..
Middle East & North Africa (excluding high income),MNA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.9186352135102,63.7513161954276,63.6206021590723,63.5135193190367,..
Middle East & North Africa (excluding high income),MNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.06544806372953,5.15292231693663,5.25739262773915,5.37543637508798,..
Middle East & North Africa (excluding high income),MNA,"Population ages 0-14, total",SP.POP.0014.TO,112890353,115140285,117188901,119123167,..
Middle East & North Africa (excluding high income),MNA,"Population ages 15-64, total",SP.POP.1564.TO,232648204,236056117,239561313,243191178,..
Middle East & North Africa (excluding high income),MNA,"Population ages 65 and above, total",SP.POP.65UP.TO,18436992,19080058,19796542,20582368,..
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.9104164329917,30.9944195825835,31.024541806527,31.0164046037891,..
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.9998103670698,63.8276239467258,63.6921656879762,63.5810806657711,..
Middle East & North Africa (IDA & IBRD countries),TMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.08977319993849,5.17795647069069,5.28329250549684,5.40251473043988,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 0-14, total",SP.POP.0014.TO,111186455,113411486,115439823,117343628,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 15-64, total",SP.POP.1564.TO,230210811,233551258,236993421,240544793,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 65 and above, total",SP.POP.65UP.TO,18308192,18946628,19658707,20439205,..
Middle income,MIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.3078869119676,26.1305260186736,25.9516913637214,25.77099448535,..
Middle income,MIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.7714243639103,66.7317982884891,66.6677547956575,66.5919908498999,..
Middle income,MIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.92068872412206,7.13767569283728,7.3805538406212,7.63701466475014,..
Middle income,MIC,"Population ages 0-14, total",SP.POP.0014.TO,1445304354,1451710171,1457725008,1462886860,..
Middle income,MIC,"Population ages 15-64, total",SP.POP.1564.TO,3668292735,3707358612,3744775306,3780084954,..
Middle income,MIC,"Population ages 65 and above, total",SP.POP.65UP.TO,380209234,396541439,414570970,433514056,..
North America,NAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.8999729011055,18.7091462392832,18.5566091455608,18.4202023019982,..
North America,NAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.3158364377948,66.1142844917498,65.8802505423347,65.627220334532,..
North America,NAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.7841906610996,15.1765692689669,15.5631403121045,15.9525773634698,..
North America,NAC,"Population ages 0-14, total",SP.POP.0014.TO,67368119,67199667,67116915,67091219,..
North America,NAC,"Population ages 15-64, total",SP.POP.1564.TO,236379869,237469835,238280558,239031590,..
North America,NAC,"Population ages 65 and above, total",SP.POP.65UP.TO,52697594,54511328,56289916,58103481,..
Not classified,INX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..
Not classified,INX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..
Not classified,INX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Not classified,INX,"Population ages 0-14, total",SP.POP.0014.TO,..,..,..,..,..
Not classified,INX,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
Not classified,INX,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
OECD members,OED,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.1552277325763,18.0351654376951,17.9291869189719,17.8269264177606,..
OECD members,OED,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.6347541500297,65.442567290042,65.2486675171742,65.0544551715178,..
OECD members,OED,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.2100181173939,16.5222672722628,16.8221455638539,17.1186184107216,..
OECD members,OED,"Population ages 0-14, total",SP.POP.0014.TO,232471633,232427669,232402739,232379237,..
OECD members,OED,"Population ages 15-64, total",SP.POP.1564.TO,840431122,843389189,845770037,848003985,..
OECD members,OED,"Population ages 65 and above, total",SP.POP.65UP.TO,207563872,212930241,218052984,223146231,..
Other small states,OSS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.3794852867054,30.2412229464854,30.0912330515557,29.9392347322767,..
Other small states,OSS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.3146649144354,64.3979641841241,64.4869692516754,64.5682994847169,..
Other small states,OSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.30584979885923,5.36081286939055,5.42179769676887,5.49246578300642,..
Other small states,OSS,"Population ages 0-14, total",SP.POP.0014.TO,8784409,8923995,9062013,9198893,..
Other small states,OSS,"Population ages 15-64, total",SP.POP.1564.TO,18596970,19003435,19420334,19838742,..
Other small states,OSS,"Population ages 65 and above, total",SP.POP.65UP.TO,1534217,1581942,1632780,1687570,..
Pacific island small states,PSS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.2420963458476,35.1673551914438,35.1146738276075,35.0365547703939,..
Pacific island small states,PSS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.4606392396258,60.4530613509041,60.4279565258858,60.4261278529707,..
Pacific island small states,PSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.29726441452658,4.3795834576522,4.45736964650662,4.53731737663538,..
Pacific island small states,PSS,"Population ages 0-14, total",SP.POP.0014.TO,795412,804831,815354,825753,..
Pacific island small states,PSS,"Population ages 15-64, total",SP.POP.1564.TO,1364593,1383512,1403121,1424145,..
Pacific island small states,PSS,"Population ages 65 and above, total",SP.POP.65UP.TO,96989,100230,103499,106937,..
Post-demographic dividend,PST,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.2983348691889,16.2113671773764,16.1469989456448,16.0912386216832,..
Post-demographic dividend,PST,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.7542477862998,65.4943017394595,65.2256094006109,64.9542444109945,..
Post-demographic dividend,PST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.9474173445113,18.2943310831641,18.6273916537443,18.9545169673224,..
Post-demographic dividend,PST,"Population ages 0-14, total",SP.POP.0014.TO,178796858,178647978,178591488,178612312,..
Post-demographic dividend,PST,"Population ages 15-64, total",SP.POP.1564.TO,721340735,721742010,721418191,720990343,..
Post-demographic dividend,PST,"Population ages 65 and above, total",SP.POP.65UP.TO,196887709,201602078,206025506,210394622,..
Pre-demographic dividend,PRE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.3984395400307,44.2200642720492,44.0028464966177,43.7518511029062,..
Pre-demographic dividend,PRE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.8991549634006,53.0589150343071,53.2591078971081,53.4943352593295,..
Pre-demographic dividend,PRE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.70240549656877,2.7210206936437,2.73804560627418,2.75381363776434,..
Pre-demographic dividend,PRE,"Population ages 0-14, total",SP.POP.0014.TO,375503951,384689756,393611060,402291880,..
Pre-demographic dividend,PRE,"Population ages 15-64, total",SP.POP.1564.TO,447399546,461582806,476409499,491872597,..
Pre-demographic dividend,PRE,"Population ages 65 and above, total",SP.POP.65UP.TO,22855847,23671352,24492165,25320915,..
Small states,SST,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.5805136534179,29.4313376408836,29.2757263645437,29.1198970830628,..
Small states,SST,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.6231261499856,64.7007667399749,64.7800885696816,64.8505334681972,..
Small states,SST,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.79636019659654,5.86789561914148,5.94418506577477,6.02956944874001,..
Small states,SST,"Population ages 0-14, total",SP.POP.0014.TO,11321177,11461857,11601557,11740252,..
Small states,SST,"Population ages 15-64, total",SP.POP.1564.TO,24732833,25197325,25671435,26145750,..
Small states,SST,"Population ages 65 and above, total",SP.POP.65UP.TO,2218406,2285216,2355594,2430937,..
South Asia,SAS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.7232815361006,29.2500568391318,28.8210710754699,28.4163476039442,..
South Asia,SAS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.8744136518057,65.2064720952311,65.4890642651161,65.7430919142796,..
South Asia,SAS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.40230481209363,5.54347106563723,5.68986465941401,5.84056048177619,..
South Asia,SAS,"Population ages 0-14, total",SP.POP.0014.TO,519984160,518067410,516714425,515583013,..
South Asia,SAS,"Population ages 15-64, total",SP.POP.1564.TO,1134924065,1154915642,1174111262,1192835260,..
South Asia,SAS,"Population ages 65 and above, total",SP.POP.65UP.TO,94508842,98184140,102009918,105970472,..
South Asia (IDA & IBRD),TSA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.7232815361006,29.2500568391318,28.8210710754699,28.4163476039442,..
South Asia (IDA & IBRD),TSA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.8744136518057,65.2064720952311,65.4890642651161,65.7430919142796,..
South Asia (IDA & IBRD),TSA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.40230481209363,5.54347106563723,5.68986465941401,5.84056048177619,..
South Asia (IDA & IBRD),TSA,"Population ages 0-14, total",SP.POP.0014.TO,519984160,518067410,516714425,515583013,..
South Asia (IDA & IBRD),TSA,"Population ages 15-64, total",SP.POP.1564.TO,1134924065,1154915642,1174111262,1192835260,..
South Asia (IDA & IBRD),TSA,"Population ages 65 and above, total",SP.POP.65UP.TO,94508842,98184140,102009918,105970472,..
Sub-Saharan Africa,SSF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.1375357820863,42.9699800401438,42.7689405850802,42.5384123153354,..
Sub-Saharan Africa,SSF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.9299149235769,54.0769656711089,54.2600100365365,54.4738820781197,..
Sub-Saharan Africa,SSF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.93254929433674,2.95305428874729,2.97104937838324,2.98770560654484,..
Sub-Saharan Africa,SSF,"Population ages 0-14, total",SP.POP.0014.TO,429416257,439379447,449139600,458694475,..
Sub-Saharan Africa,SSF,"Population ages 15-64, total",SP.POP.1564.TO,536849911,552951330,569813490,587395421,..
Sub-Saharan Africa,SSF,"Population ages 65 and above, total",SP.POP.65UP.TO,29192310,30195763,31200581,32216623,..
Sub-Saharan Africa (excluding high income),SSA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.1394064953651,42.9717995832231,42.770701253833,42.5401087348427,..
